timestamp,log_type,message
3.696759,Log,W: 310.3 E: 360 S: 360
3.703483,Log,W: 310.3 E: 360 S: 360
3.71069,Log,W: 310.3 E: 360 S: 360
3.717131,Log,W: 310.3 E: 360 S: 360
3.723785,Log,W: 310.3 E: 360 S: 360
3.730726,Log,W: 310.3 E: 360 S: 360
3.737253,Log,W: 310.3 E: 360 S: 360
3.744594,Log,W: 310.3 E: 360 S: 360
3.75126,Log,W: 310.3 E: 360 S: 360
3.757864,Log,W: 310.3 E: 360 S: 360
3.765258,Log,W: 310.3 E: 360 S: 360
3.771992,Log,W: 310.3 E: 360 S: 360
3.779357,Log,W: 310.3 E: 360 S: 360
3.788124,Log,W: 310.3 E: 360 S: 360
3.795309,Log,W: 310.3 E: 360 S: 360
3.802074,Log,W: 310.3 E: 360 S: 360
3.808586,Log,W: 310.3 E: 360 S: 360
3.815255,Log,W: 310.3 E: 360 S: 360
3.82198,Log,W: 310.3 E: 360 S: 360
3.828778,Log,W: 310.3 E: 360 S: 360
3.834951,Log,W: 310.3 E: 360 S: 360
3.848543,Log,W: 310.3 E: 360 S: 360
3.85567,Log,W: 310.3 E: 360 S: 360
3.86239,Log,W: 310.3 E: 360 S: 360
3.869015,Log,W: 310.3 E: 360 S: 360
3.875944,Log,W: 310.3 E: 360 S: 360
3.882284,Log,W: 310.3 E: 360 S: 360
3.88905,Log,W: 310.3 E: 360 S: 360
3.895888,Log,W: 310.3 E: 360 S: 360
3.902558,Log,W: 310.3 E: 360 S: 360
3.909218,Log,W: 310.3 E: 360 S: 360
3.91569,Log,W: 310.3 E: 360 S: 360
3.922198,Log,W: 310.3 E: 360 S: 360
3.929327,Log,W: 310.3 E: 360 S: 360
3.93641,Log,W: 310.3 E: 360 S: 360
3.94312,Log,W: 310.3 E: 360 S: 360
3.949554,Log,W: 310.3 E: 360 S: 360
3.956585,Log,W: 310.3 E: 360 S: 360
3.963146,Log,W: 310.3 E: 360 S: 360
3.969506,Log,W: 310.3 E: 360 S: 360
3.976537,Log,W: 310.3 E: 360 S: 360
3.984785,Log,W: 310.3 E: 360 S: 360
3.99384,Log,W: 310.3 E: 360 S: 360
4.000389,Log,W: 310.3 E: 360 S: 360
4.006756,Log,W: 310.3 E: 360 S: 360
4.013425,Log,W: 310.3 E: 360 S: 360
4.020893,Log,W: 310.3 E: 360 S: 360
4.02773,Log,W: 310.3 E: 360 S: 360
4.034611,Log,W: 310.3 E: 360 S: 360
4.04126,Log,W: 310.3 E: 360 S: 360
4.048208,Log,W: 310.3 E: 360 S: 360
4.054787,Log,W: 310.3 E: 360 S: 360
4.061452,Log,W: 310.3 E: 360 S: 360
4.068076,Log,W: 310.3 E: 360 S: 360
